codigo_estacao;data;hora;temp_inst;temp_max;temp_min;umid_inst;umid_max;umid_min;pto_orvalho_inst;pto_orvalho_max;pto_orvalho_min;pressao;pressao_max;pressao_min;vento_vel;vento_direcao; vento_rajada;radiacao;precipitacao
A121;2020/03/30;13;26.3;26.3;25.9;91;92;88;24.7;24.8;24.1;1007.3;1007.3;1006.6;0.0;253;2.6;149.0;0.0
A121;2020/03/30;14;24.7;27.2;24.7;89;91;84;22.8;25.1;22.5;1007.8;1007.8;1007.3;2.1;320;7.4;368.3;0.0
A121;2020/03/30;15;25.5;25.5;24.5;93;93;89;24.2;24.2;22.6;1007.1;1007.8;1007.1;1.4;306;4.9;551.7;0.6
A121;2020/03/30;16;26.3;26.7;25.4;88;93;88;24.1;25.1;23.8;1006.1;1007.1;1006.1;2.4;312;8.0;1388.;0.0
A121;2020/03/30;17;27.7;27.7;26.2;83;90;80;24.5;25.1;23.7;1005.0;1006.1;1005.0;1.9;305;6.2;2179.;0.0
A121;2020/03/30;18;28.4;28.6;27.5;78;84;77;24.1;24.9;24.0;1003.4;1005.0;1003.4;2.0;309;4.9;1573.;0.0
A121;2020/03/30;19;28.5;29.0;28.3;76;79;74;23.8;25.0;23.6;1003.3;1003.5;1003.3;0.1;244;3.8;818.5;0.0
A121;2020/03/30;22;27.2;28.2;27.2;86;87;79;24.7;25.4;24.0;1002.7;1002.8;1002.7;0.0;257;0.0;68.33;0.0
A121;2020/03/31;2;26.3;26.5;26.2;89;89;86;24.4;24.4;24.0;1005.2;1005.2;1004.4;0.0;260;2.3;0.000;0.0
A121;2020/03/31;3;26.2;26.5;26.1;91;92;89;24.6;25.0;24.4;1005.2;1005.3;1005.2;0.0;304;0.6;0.000;0.0
A121;2020/03/31;4;25.8;26.2;25.8;92;92;91;24.4;24.7;24.3;1004.8;1005.2;1004.8;0.0;332;1.1;0.000;0.0
A121;2020/03/31;5;25.8;25.9;25.7;91;92;90;24.2;24.5;24.0;1004.3;1004.8;1004.2;1.3;341;2.8;0.000;0.0
A121;2020/03/31;6;25.5;25.8;25.5;90;91;88;23.8;24.2;23.5;1003.9;1004.3;1003.9;0.7;333;3.1;0.000;0.0
A121;2020/03/31;7;25.1;25.5;25.1;92;92;90;23.8;23.8;23.6;1003.7;1003.9;1003.5;0.6;333;3.2;0.000;0.0
A121;2020/03/31;8;25.1;25.1;24.9;93;93;92;24.0;24.0;23.7;1003.7;1003.7;1003.5;0.4;285;2.6;0.000;0.0
A121;2020/03/31;9;25.4;25.4;25.1;93;93;93;24.1;24.1;24.0;1004.0;1004.0;1003.7;0.3;272;2.3;0.000;0.2
A121;2020/03/31;10;25.2;25.4;25.2;93;93;92;23.9;24.1;23.9;1004.5;1004.5;1004.0;0.1;298;2.9;0.381;0.0
A121;2020/03/31;11;25.3;25.4;25.0;90;93;90;23.6;24.0;23.4;1005.3;1005.3;1004.4;0.1;295;2.9;76.69;0.0
A121;2020/03/31;12;26.0;26.0;25.3;91;91;90;24.3;24.4;23.6;1006.3;1006.3;1005.3;0.6;275;2.5;335.3;0.0
A121;2020/03/31;13;27.1;27.1;25.9;83;91;82;23.9;24.5;23.4;1006.8;1006.8;1006.3;0.6;276;3.3;1011.;0.0
A121;2020/03/31;14;27.4;27.6;26.9;82;85;81;24.1;24.5;23.8;1007.0;1007.1;1006.8;1.7;231;2.5;1200.;0.0
A121;2020/03/31;15;24.9;27.6;24.8;92;92;81;23.5;24.4;23.1;1006.2;1007.0;1006.2;3.3;295;7.1;809.6;0.0
A121;2020/03/31;16;24.8;25.0;24.6;94;94;92;23.7;23.7;23.4;1005.4;1006.2;1005.4;2.1;299;6.3;233.9;0.0
A121;2020/03/31;17;25.0;25.1;24.6;92;94;92;23.7;23.8;23.4;1004.4;1005.4;1004.4;1.5;300;4.3;404.2;0.0
A121;2020/03/31;18;25.3;25.4;24.9;91;92;91;23.7;24.0;23.4;1004.1;1004.6;1004.1;0.6;331;3.8;303.6;0.0
A121;2020/03/31;19;25.0;25.4;25.0;91;92;91;23.5;24.0;23.5;1003.1;1004.1;1003.1;2.0;343;3.9;256.5;0.0
A121;2020/03/31;20;25.4;25.4;24.9;90;92;90;23.7;23.8;23.4;1002.9;1003.1;1002.8;0.2;316;3.9;303.0;0.0
A121;2020/03/31;21;25.4;25.6;25.2;90;90;89;23.7;23.9;23.3;1002.5;1002.9;1002.5;0.4;329;1.9;225.4;0.0
A121;2020/03/31;22;25.5;25.5;25.3;92;92;90;24.1;24.1;23.7;1003.4;1003.4;1002.5;0.2;319;2.2;50.49;0.0
A121;2020/03/31;23;25.2;25.5;25.2;91;92;91;23.5;24.1;23.5;1003.6;1003.6;1003.2;1.7;345;2.9;0.002;0.0
A121;2020/04/01;0;25.1;25.2;25.0;90;91;90;23.3;23.6;23.3;1004.6;1004.6;1003.6;0.6;337;3.7;0.000;0.0
A121;2020/04/01;1;25.0;25.2;24.9;91;91;89;23.5;23.5;23.1;1005.7;1005.7;1004.6;0.1;308;2.7;0.000;0.0
A121;2020/04/01;2;25.1;25.2;25.0;90;91;90;23.3;23.6;23.3;1006.6;1006.6;1005.7;0.5;339;2.9;0.000;0.0
A121;2020/04/01;3;24.9;25.1;24.9;91;91;89;23.3;23.3;23.1;1006.4;1006.6;1006.4;0.1;325;1.7;0.000;0.0
A121;2020/04/01;4;24.8;25.1;24.8;92;93;91;23.5;23.6;23.3;1005.6;1006.4;1005.6;0.6;331;2.3;0.000;0.0
A121;2020/04/01;5;24.5;24.8;24.4;93;94;92;23.3;23.5;23.3;1004.8;1005.6;1004.8;0.3;330;2.0;0.000;0.0
A121;2020/04/01;6;24.5;24.6;24.4;92;93;92;23.2;23.4;23.1;1004.3;1004.8;1004.3;0.3;335;2.7;0.000;0.0
A121;2020/04/01;7;24.1;24.5;24.0;93;93;92;22.8;23.1;22.8;1004.1;1004.3;1004.1;0.1;278;2.9;0.000;0.0
A121;2020/04/01;8;24.3;24.4;24.0;93;93;92;23.0;23.1;22.7;1004.0;1004.2;1003.9;1.2;335;3.2;0.000;0.0
A121;2020/04/01;9;23.8;24.3;23.8;94;94;93;22.7;23.0;22.7;1004.4;1004.4;1004.0;0.5;324;3.2;0.000;0.0
A121;2020/04/01;10;23.5;23.8;23.4;94;95;94;22.6;22.8;22.5;1005.1;1005.1;1004.4;0.3;332;2.2;1.313;0.0
A121;2020/04/01;11;23.7;23.8;23.4;95;95;94;22.8;22.9;22.5;1006.1;1006.1;1005.1;0.0;291;1.6;165.6;0.0
A121;2020/04/01;12;25.6;25.6;23.6;86;95;85;23.1;23.6;22.3;1006.6;1006.6;1006.1;0.4;309;1.9;946.4;0.0
A121;2020/04/01;13;26.4;26.5;25.1;83;87;81;23.2;23.3;22.4;1007.3;1007.3;1006.6;0.6;222;2.2;1134.;0.0
A121;2020/04/01;14;27.5;27.6;26.3;79;83;78;23.6;24.0;23.0;1007.7;1007.7;1007.3;1.0;225;2.4;1501.;0.0
A121;2020/04/01;15;28.6;28.6;27.4;77;80;75;24.2;24.2;23.0;1007.1;1007.7;1007.1;1.1;208;2.2;1609.;0.0
A121;2020/04/01;16;28.7;29.0;28.1;74;77;73;23.6;24.2;22.9;1005.9;1007.1;1005.9;1.5;219;3.1;2597.;0.0
A121;2020/04/01;17;28.8;29.8;28.4;72;77;70;23.3;24.8;22.8;1004.8;1005.9;1004.8;3.1;264;9.9;1898.;0.0
A121;2020/04/01;18;28.6;29.7;27.6;74;79;69;23.4;24.0;22.8;1003.7;1004.8;1003.6;1.9;288;9.9;2109.;0.0
A121;2020/04/01;19;27.3;28.9;27.1;79;80;73;23.4;24.0;22.9;1003.6;1003.9;1003.6;1.6;292;8.9;1296.;0.0
A121;2020/04/01;20;27.2;27.4;27.2;80;81;79;23.4;23.6;23.2;1002.5;1003.6;1002.5;1.6;284;3.6;676.3;0.0
A121;2020/04/01;21;26.9;27.3;26.9;83;83;79;23.8;23.8;23.4;1003.3;1003.3;1002.5;1.1;291;3.5;323.7;0.0
A121;2020/04/01;22;26.5;26.9;26.5;86;86;83;23.9;24.0;23.7;1003.7;1003.7;1003.3;0.3;265;2.6;45.90;0.0
A121;2020/04/01;23;26.1;26.5;26.1;86;87;86;23.6;24.0;23.6;1004.5;1004.5;1003.7;0.0;265;1.8;0.000;0.0
A121;2020/04/02;0;26.4;26.7;26.1;87;88;85;24.2;24.3;23.5;1005.3;1005.3;1004.5;0.0;281;2.3;0.000;0.0
A121;2020/04/02;1;26.0;26.4;26.0;90;90;87;24.2;24.3;24.0;1005.8;1005.9;1005.3;0.0;214;0.5;0.000;0.0
A121;2020/04/02;2;26.1;26.3;26.0;89;90;87;24.2;24.3;24.0;1006.7;1006.7;1005.8;0.0;264;1.0;0.000;0.0
A121;2020/04/02;3;25.6;26.1;25.6;92;92;89;24.2;24.3;24.0;1007.0;1007.1;1006.7;0.0;284;0.7;0.000;0.0
A121;2020/04/02;4;25.3;25.6;25.3;93;93;92;24.1;24.3;24.1;1006.5;1007.0;1006.5;0.0;272;0.9;0.000;0.0
A121;2020/04/02;5;25.2;25.6;25.2;92;93;91;23.8;24.4;23.8;1006.0;1006.5;1006.0;0.2;261;1.4;0.000;0.0
A121;2020/04/02;6;24.9;25.2;24.9;93;94;92;23.7;23.9;23.7;1005.7;1006.0;1005.7;0.2;309;1.1;0.000;0.0
A121;2020/04/02;7;24.8;24.9;24.6;94;94;93;23.8;23.8;23.6;1005.8;1005.8;1005.6;0.0;317;1.4;0.000;0.0
A121;2020/04/02;8;24.7;24.9;24.7;94;94;94;23.7;23.9;23.7;1005.6;1005.8;1005.6;0.1;339;2.0;0.000;0.0
A121;2020/04/02;9;24.8;24.8;24.7;94;94;94;23.7;23.8;23.6;1006.1;1006.1;1005.6;0.0;331;1.5;0.000;0.0
A121;2020/04/02;10;25.6;25.6;24.8;86;94;85;23.1;24.4;22.4;1007.4;1007.4;1006.1;2.6;232;4.5;0.000;0.0
A121;2020/04/02;11;25.8;25.8;25.5;89;89;85;23.8;23.8;22.8;1008.2;1008.3;1007.4;0.5;242;4.3;77.40;0.0
A121;2020/04/02;12;25.9;26.0;25.4;89;89;85;23.9;24.1;22.9;1008.6;1008.8;1008.1;0.2;236;3.0;376.1;0.0
A121;2020/04/02;13;26.2;26.5;25.2;84;90;84;23.3;24.1;22.8;1009.1;1009.1;1008.5;0.5;232;3.0;904.8;0.0
A121;2020/04/02;14;27.0;27.7;26.2;81;86;81;23.5;24.6;23.2;1009.3;1009.6;1009.1;0.9;230;2.3;1423.;0.0
A121;2020/04/02;15;27.5;27.6;27.0;80;83;80;23.7;24.2;23.3;1008.9;1009.5;1008.9;1.0;227;2.3;1074.;0.0
A121;2020/04/02;16;27.7;27.8;27.3;84;84;79;24.7;24.7;23.6;1008.2;1008.9;1008.2;0.5;210;2.0;896.1;0.0
A121;2020/04/02;17;26.4;27.9;26.4;90;90;82;24.6;24.9;24.1;1007.5;1008.2;1007.3;0.6;266;2.4;560.1;0.0
A121;2020/04/02;18;25.3;26.4;25.2;92;93;90;23.9;24.8;23.9;1006.4;1007.6;1006.4;0.8;274;4.2;228.3;0.0
A121;2020/04/02;19;25.3;25.4;25.0;92;92;91;23.9;24.1;23.6;1004.6;1006.3;1004.6;0.0;202;2.2;148.4;0.0
A121;2020/04/02;20;25.8;26.0;25.3;89;92;89;23.9;24.3;23.8;1003.8;1004.6;1003.8;0.3;224;1.9;320.5;0.0
A121;2020/04/02;21;26.0;26.1;25.8;89;90;88;24.1;24.2;23.9;1003.9;1003.9;1003.7;0.1;257;1.9;274.8;0.0
A121;2020/04/02;22;25.7;26.1;25.7;91;91;89;24.1;24.2;24.0;1005.0;1005.0;1003.9;0.0;270;1.0;74.64;0.0
A121;2020/04/02;23;25.3;25.7;25.3;92;92;91;23.9;24.1;23.9;1005.6;1005.6;1005.0;0.1;274;1.3;0.005;0.0
A121;2020/04/03;0;25.2;25.3;25.1;93;93;92;23.9;23.9;23.8;1006.7;1006.7;1005.6;0.2;302;2.5;0.000;0.0
A121;2020/04/03;1;25.1;25.2;25.1;93;93;93;23.8;23.9;23.8;1007.8;1007.8;1006.7;0.0;254;1.3;0.000;0.0
A121;2020/04/03;2;25.2;25.2;25.1;92;93;92;23.9;24.0;23.8;1007.9;1007.9;1007.8;0.0;298;1.8;0.000;0.0
A121;2020/04/03;3;24.9;25.2;24.9;93;93;92;23.7;23.9;23.7;1007.9;1008.4;1007.9;0.0;277;0.8;0.000;0.0
A121;2020/04/03;4;24.9;25.0;24.9;93;93;93;23.7;23.8;23.7;1007.5;1007.9;1007.5;0.0;300;0.6;0.000;0.0
A121;2020/04/03;5;25.0;25.1;24.9;93;93;93;23.8;23.9;23.7;1006.7;1007.5;1006.7;0.2;304;0.8;0.000;0.0
A121;2020/04/03;6;24.8;25.0;24.8;92;93;92;23.4;23.8;23.4;1005.9;1006.7;1005.9;0.1;305;1.0;0.000;0.0
A121;2020/04/03;7;24.9;25.0;24.8;92;92;92;23.6;23.6;23.4;1006.0;1006.2;1005.9;0.0;320;0.9;0.000;0.0
A121;2020/04/03;8;24.8;25.0;24.8;92;92;91;23.4;23.6;23.4;1006.3;1006.3;1006.0;0.1;299;2.1;0.000;0.0
A121;2020/04/03;9;24.7;24.9;24.7;93;93;92;23.4;23.6;23.4;1006.7;1006.7;1006.3;1.4;306;2.9;0.000;0.0
A121;2020/04/03;10;24.6;24.9;24.6;92;93;92;23.3;23.7;23.3;1007.5;1007.5;1006.7;1.3;308;3.9;1.326;0.0
A121;2020/04/03;11;25.2;25.2;24.5;91;93;90;23.6;23.6;23.0;1007.8;1007.8;1007.4;0.1;310;2.8;237.6;0.0
A121;2020/04/03;12;25.8;25.9;25.0;86;91;85;23.3;23.6;22.8;1008.1;1008.2;1007.8;0.8;277;2.7;680.4;0.0
A121;2020/04/03;13;26.8;27.2;25.7;81;87;79;23.2;24.0;22.8;1008.1;1008.2;1008.0;0.8;293;2.6;1176.;0.0
A121;2020/04/03;14;28.4;29.2;26.8;76;82;72;23.8;24.3;23.2;1008.1;1008.2;1008.0;0.7;227;3.1;2043.;0.0
A121;2020/04/03;15;28.8;29.5;28.2;75;79;73;23.9;25.0;23.5;1007.7;1008.2;1007.7;1.7;219;3.9;2464.;0.0
A121;2020/04/03;16;29.1;29.1;28.2;74;79;74;24.0;24.6;23.3;1007.1;1007.7;1007.1;1.0;296;3.5;776.8;0.0
A121;2020/04/03;17;29.9;30.8;29.0;70;76;64;23.9;24.6;22.6;1005.6;1007.1;1005.6;1.3;326;4.5;2723.;0.0
A121;2020/04/03;18;31.2;31.5;29.8;62;71;61;22.9;24.7;22.9;1004.1;1005.6;1004.1;0.7;290;4.4;2547.;0.0
A121;2020/04/03;19;30.4;32.3;30.3;68;69;60;23.8;24.9;22.8;1002.5;1004.1;1002.5;0.8;226;3.3;2614.;0.0
A121;2020/04/03;20;30.9;31.9;30.4;66;71;64;23.9;25.4;23.5;1002.2;1002.5;1002.1;1.2;225;4.0;1754.;0.0
A121;2020/04/03;21;30.1;31.7;30.1;65;68;61;22.6;24.2;22.6;1002.1;1002.2;1002.0;0.7;274;4.0;809.1;0.0
A121;2020/04/03;22;28.5;30.1;28.5;77;77;65;24.0;24.6;22.9;1002.6;1002.6;1002.0;0.0;231;2.6;128.3;0.0
A121;2020/04/03;23;27.3;28.5;27.3;80;81;72;23.6;23.9;23.0;1003.6;1003.6;1002.4;0.0;287;0.7;0.264;0.0
A121;2020/04/04;0;27.1;27.3;27.0;84;84;80;24.2;24.2;23.6;1004.2;1004.2;1003.6;0.0;293;1.2;0.000;0.0
A121;2020/04/04;1;27.1;27.1;26.9;87;87;84;24.8;24.8;24.1;1005.1;1005.1;1004.2;0.0;221;0.7;0.000;0.0
A121;2020/04/04;2;27.1;27.2;27.0;87;89;87;24.8;25.2;24.8;1006.4;1006.4;1005.1;0.0;299;0.0;0.000;0.0
A121;2020/04/04;3;27.6;27.8;27.1;88;88;86;25.4;25.4;24.8;1006.3;1006.6;1006.3;0.3;242;2.1;0.015;0.0
A121;2020/04/04;4;27.1;27.6;27.1;91;91;88;25.5;25.6;25.4;1005.5;1006.3;1005.5;0.0;256;1.9;0.000;0.0
A121;2020/04/04;5;26.4;27.1;26.4;92;92;91;24.9;25.4;24.9;1004.8;1005.5;1004.8;0.1;282;1.5;0.000;0.0
A121;2020/04/04;6;26.1;26.4;26.1;92;92;91;24.6;24.9;24.6;1004.3;1004.8;1004.2;0.0;290;1.2;0.000;0.0
A121;2020/04/04;7;25.8;26.1;25.8;92;92;92;24.5;24.6;24.5;1003.8;1004.3;1003.8;0.1;304;1.5;0.000;0.0
A121;2020/04/04;8;25.9;25.9;25.8;93;93;92;24.6;24.6;24.4;1004.3;1004.3;1003.8;0.1;246;1.2;0.000;0.0
A121;2020/04/04;9;25.1;26.0;25.1;91;93;90;23.6;24.8;23.5;1005.0;1005.0;1004.3;1.5;268;5.1;0.000;0.0
A121;2020/04/04;10;23.8;25.1;23.7;91;92;89;22.2;23.6;22.1;1005.1;1005.3;1004.9;2.6;279;13.6;0.090;0.0
A121;2020/04/04;11;24.1;24.3;23.8;93;93;91;22.9;23.1;22.2;1005.7;1005.7;1005.0;1.8;299;5.3;30.56;0.0
A121;2020/04/04;12;24.5;24.6;24.1;92;93;92;23.1;23.2;22.9;1006.4;1006.4;1005.7;0.6;306;3.6;232.3;0.0
A121;2020/04/04;13;25.2;25.2;24.5;88;92;88;23.1;23.3;22.9;1007.2;1007.2;1006.4;0.7;295;2.7;429.7;0.0
A121;2020/04/04;14;25.9;26.3;25.1;84;88;84;23.0;23.6;22.6;1007.7;1007.7;1007.2;0.5;281;2.1;696.4;0.0
A121;2020/04/04;15;27.4;27.5;25.8;81;86;80;23.9;24.2;22.9;1007.3;1007.8;1007.3;1.1;262;3.0;1194.;0.0
A121;2020/04/04;16;28.1;28.3;27.4;77;82;74;23.6;24.5;23.0;1006.4;1007.2;1006.4;1.6;277;4.5;1445.;0.0
A121;2020/04/04;17;29.8;29.9;28.1;69;77;69;23.4;24.3;23.1;1005.3;1006.4;1005.3;2.1;279;4.3;2334.;0.0
A121;2020/04/04;18;30.3;30.6;29.5;68;72;67;23.6;24.7;23.3;1003.6;1005.3;1003.6;1.9;277;4.5;2566.;0.0
A121;2020/04/04;19;30.4;30.9;29.8;66;71;65;23.4;24.3;23.0;1002.4;1003.6;1002.4;1.2;257;4.4;2316.;0.0
A121;2020/04/04;20;30.6;31.4;30.3;64;70;63;23.1;24.7;22.5;1001.6;1002.4;1001.6;2.3;278;5.2;1700.;0.0
A121;2020/04/04;21;30.0;30.8;30.0;67;68;63;23.3;24.2;22.8;1001.5;1001.6;1001.3;0.6;247;4.8;838.1;0.0
A121;2020/04/04;22;28.4;29.9;28.4;76;76;67;23.7;23.7;23.0;1001.7;1001.7;1001.4;0.3;281;2.6;126.1;0.0
A121;2020/04/04;23;27.6;28.4;27.6;81;82;75;24.1;24.2;23.5;1002.7;1002.7;1001.7;0.0;280;1.3;0.015;0.0
A121;2020/04/05;0;27.1;27.6;27.1;83;84;81;24.0;24.3;24.0;1003.9;1003.9;1002.7;0.0;282;0.0;0.000;0.0
A121;2020/04/05;1;26.9;27.1;26.8;86;86;83;24.4;24.5;24.0;1005.0;1005.0;1003.9;0.0;206;0.0;0.000;0.0
A121;2020/04/05;2;26.6;26.9;26.6;89;89;86;24.7;24.7;24.4;1005.7;1005.7;1005.0;0.0;309;0.0;0.000;0.0
A121;2020/04/05;3;26.7;26.7;26.4;86;90;86;24.2;24.7;24.1;1005.5;1005.8;1005.5;0.8;300;1.3;0.030;0.0
A121;2020/04/05;4;26.7;27.1;26.6;90;90;83;24.9;24.9;23.9;1005.3;1005.5;1005.2;0.5;305;1.8;0.007;0.0
A121;2020/04/05;5;26.1;26.7;26.1;91;91;90;24.4;24.9;24.4;1004.8;1005.3;1004.8;0.2;309;1.5;0.000;0.0
A121;2020/04/05;6;25.9;26.1;25.8;91;91;90;24.3;24.4;24.2;1004.2;1004.8;1004.2;0.0;316;1.0;0.000;0.0
A121;2020/04/05;7;26.0;26.0;25.8;91;91;91;24.5;24.5;24.2;1004.1;1004.2;1003.9;0.0;311;0.8;0.000;0.0
A121;2020/04/05;8;26.0;26.1;26.0;92;92;91;24.6;24.6;24.5;1004.4;1004.4;1004.0;0.0;281;0.9;0.000;0.0
A121;2020/04/05;9;26.3;26.4;26.0;92;92;90;24.8;24.8;24.6;1004.5;1004.6;1004.4;0.0;301;1.2;0.000;0.0
A121;2020/04/05;10;26.0;26.3;26.0;92;92;92;24.7;24.9;24.6;1004.8;1004.8;1004.5;0.0;293;0.0;0.999;0.0
A121;2020/04/05;11;26.6;26.7;25.9;91;93;91;25.0;25.2;24.6;1005.8;1005.8;1004.8;0.0;278;0.0;152.3;0.0
A121;2020/04/05;12;28.8;28.8;26.6;77;91;77;24.5;25.0;23.9;1006.5;1006.5;1005.8;0.0;216;1.0;725.8;0.0
A121;2020/04/05;13;29.7;29.9;28.7;73;79;72;24.4;24.8;24.1;1007.2;1007.2;1006.5;0.7;270;2.8;1258.;0.0
A121;2020/04/05;14;30.5;30.6;29.6;71;75;70;24.5;25.1;24.0;1007.1;1007.4;1007.1;0.6;250;5.0;1616.;0.0
A121;2020/04/05;15;31.0;31.7;30.3;67;72;66;24.2;25.5;23.9;1006.5;1007.1;1006.5;1.2;274;3.8;2183.;0.0
A121;2020/04/05;16;30.9;31.6;30.8;67;71;64;24.1;25.3;23.9;1005.9;1006.5;1005.9;1.8;285;4.3;2243.;0.0
A121;2020/04/05;17;31.2;32.0;30.8;67;71;64;24.3;25.7;23.9;1004.6;1005.9;1004.6;0.8;253;3.8;2266.;0.0
A121;2020/04/05;18;30.9;31.8;30.4;69;72;66;24.4;25.3;24.2;1003.7;1004.6;1003.7;0.5;218;2.3;1735.;0.0
A121;2020/04/05;19;31.6;32.0;30.9;67;71;65;24.7;25.3;24.2;1003.1;1003.7;1003.0;1.6;285;3.4;1320.;0.0
A121;2020/04/05;20;31.7;32.4;31.5;65;67;62;24.4;24.9;23.7;1002.8;1003.1;1002.1;1.9;282;4.5;1731.;0.0
A121;2020/04/05;21;28.6;32.3;28.5;78;79;63;24.5;25.5;23.9;1003.3;1003.4;1002.8;0.5;261;5.3;580.9;0.0
A121;2020/04/05;22;28.1;28.6;28.1;82;84;78;24.8;25.5;24.4;1003.5;1003.6;1003.1;0.1;280;3.0;47.19;0.0
A121;2020/04/05;23;27.4;28.3;27.4;85;85;80;24.6;25.1;24.4;1002.9;1003.5;1002.9;1.3;290;3.7;0.000;0.0
A121;2020/04/06;0;26.3;27.4;26.3;86;86;84;23.7;24.6;23.7;1004.1;1004.1;1002.8;1.6;294;4.9;0.000;0.0
A121;2020/04/06;1;26.0;26.3;26.0;88;88;86;23.9;23.9;23.7;1005.0;1005.0;1004.1;0.4;304;3.3;0.000;0.0
A121;2020/04/06;2;26.0;26.0;25.9;89;89;88;24.1;24.1;23.8;1006.8;1006.8;1005.0;0.3;306;1.4;0.000;0.0
A121;2020/04/06;3;25.8;26.0;25.8;90;91;89;24.1;24.2;24.0;1007.3;1007.4;1006.8;0.3;296;2.1;0.000;0.0
A121;2020/04/06;4;25.6;25.9;25.6;90;90;90;23.8;24.1;23.8;1006.6;1007.3;1006.5;0.9;302;1.4;0.000;0.0
A121;2020/04/06;5;25.5;25.7;25.5;90;90;89;23.8;23.8;23.6;1005.8;1006.6;1005.8;0.0;246;1.4;0.000;0.0
A121;2020/04/06;6;25.5;25.7;25.5;90;91;90;23.8;24.0;23.8;1005.3;1005.9;1005.3;0.3;306;0.9;0.000;0.0
A121;2020/04/06;7;25.3;25.5;25.3;91;91;89;23.6;23.8;23.5;1005.0;1005.5;1005.0;0.7;305;2.0;0.000;0.0
A121;2020/04/06;8;25.1;25.3;25.1;92;92;91;23.7;23.8;23.6;1004.9;1005.1;1004.8;0.6;304;2.4;0.000;0.0
A121;2020/04/06;9;25.2;25.2;25.0;92;92;91;23.7;23.7;23.6;1005.3;1005.3;1004.9;0.3;288;2.1;0.000;0.0
A121;2020/04/06;10;25.2;25.3;25.2;91;92;91;23.6;23.9;23.6;1005.7;1005.7;1005.3;0.6;299;1.5;1.201;0.0
A121;2020/04/06;11;26.1;26.1;25.2;88;91;88;24.0;24.0;23.6;1006.8;1006.8;1005.7;0.6;310;2.3;177.3;0.0
A121;2020/04/06;12;27.6;27.6;25.9;83;89;83;24.5;24.6;23.6;1007.8;1007.8;1006.8;1.0;318;3.5;860.3;0.0
A121;2020/04/06;13;27.8;28.9;27.6;83;84;77;24.7;25.0;24.2;1008.9;1008.9;1007.8;0.6;205;2.5;991.4;0.0
A121;2020/04/06;14;28.2;28.6;27.8;84;84;81;25.4;25.6;24.5;1008.9;1009.1;1008.9;0.7;251;2.3;611.1;0.0
A121;2020/04/06;15;28.4;29.7;28.1;83;90;81;25.3;27.8;25.0;1008.4;1009.0;1008.4;1.2;230;3.8;1618.;0.0
A121;2020/04/06;16;27.5;29.5;27.3;86;86;79;25.0;26.2;24.4;1008.0;1008.5;1008.0;2.9;299;6.5;1399.;0.0
A121;2020/04/06;17;28.0;28.1;27.1;81;87;81;24.6;25.0;24.2;1006.0;1008.0;1006.0;2.8;296;6.1;1648.;0.0
A121;2020/04/06;18;29.8;30.2;28.0;74;82;73;24.6;25.2;24.3;1004.6;1006.0;1004.6;2.0;306;6.1;2748.;0.0
A121;2020/04/06;19;29.4;30.1;29.4;78;78;72;25.1;25.2;24.4;1003.7;1004.6;1003.7;2.1;310;4.5;1495.;0.0
A121;2020/04/06;20;29.4;29.5;29.2;78;80;77;25.2;25.6;24.8;1003.3;1003.7;1003.0;1.4;305;4.0;903.0;0.0
A121;2020/04/06;21;25.7;29.4;25.6;90;90;74;23.9;25.4;22.4;1003.8;1004.5;1003.3;1.3;251;11.6;411.3;0.0
A121;2020/04/06;22;25.3;25.7;25.2;90;92;90;23.6;24.0;23.4;1003.0;1003.8;1003.0;0.1;251;4.4;13.14;0.0
A121;2020/04/06;23;25.2;25.4;25.2;92;92;90;23.7;24.0;23.6;1003.1;1003.1;1002.8;1.3;308;2.4;0.000;0.0
A121;2020/04/07;0;25.2;25.4;25.2;91;92;91;23.7;24.0;23.7;1004.2;1004.2;1003.1;0.6;322;2.7;0.000;0.0
A121;2020/04/07;1;25.0;25.3;25.0;91;91;90;23.4;23.8;23.3;1005.8;1005.8;1004.2;0.8;273;2.7;0.000;0.0
A121;2020/04/07;2;25.3;25.3;25.0;90;91;90;23.6;23.6;23.4;1006.9;1006.9;1005.8;0.2;301;1.6;0.000;0.0
A121;2020/04/07;3;25.5;25.5;25.3;91;91;90;23.9;23.9;23.6;1007.1;1007.5;1006.9;0.4;332;2.3;0.000;0.0
A121;2020/04/07;4;25.7;25.7;25.4;90;92;90;23.9;24.3;23.8;1007.0;1007.2;1007.0;0.6;243;2.3;0.000;0.0
A121;2020/04/07;5;25.4;25.7;25.3;89;90;89;23.6;23.9;23.4;1006.8;1007.0;1006.6;0.2;323;1.7;0.000;0.0
A121;2020/04/07;6;25.4;25.5;25.4;90;91;89;23.7;23.8;23.6;1005.8;1006.8;1005.8;0.2;316;2.5;0.000;0.0
A121;2020/04/07;7;25.7;25.8;25.3;90;91;90;23.9;24.0;23.6;1005.0;1005.8;1005.0;0.4;287;2.5;0.000;0.0
A121;2020/04/07;8;25.6;26.0;25.6;91;91;90;24.0;24.2;24.0;1005.2;1005.2;1005.0;0.7;334;2.4;0.000;0.0
A121;2020/04/07;9;26.1;26.1;25.5;92;92;91;24.6;24.6;24.0;1006.0;1006.0;1005.1;0.7;238;2.6;0.000;0.0
A121;2020/04/07;10;25.7;26.2;25.5;93;93;92;24.5;25.0;24.3;1007.1;1007.2;1005.9;0.5;230;4.4;0.017;0.0
